time,G(i),H_sun,T2m,Su_f,Consumption,Price kWh,Charger_cons,EV_SoC,Total_cons,T_cell,Supply,Delta cons-sup
2023-05-20 15:00:00,544.0,33.87,17.04,0.5810738305858003,1294.7,0.00135,0.0,0.0,1294.7,34.04,2193.651628374736,-898.951628374736
2023-05-20 16:00:00,412.0,26.16,16.71,0.3679594759403811,1196.6,0.0202399999999999,0.0,0.0,1196.6,29.585,1071.4966045234085,125.10339547659146
2023-05-20 17:00:00,273.0,18.3,16.19,0.1304960187598668,1864.8,0.0370799999999999,0.0,0.0,1864.8,24.72125,256.2169736578552,1608.5830263421449
2023-05-20 18:00:00,142.0,10.71,15.41,0.0,3492.5,0.0460499999999999,0.0,0.0,3492.5,19.8475,0.0,3492.5
2023-05-20 19:00:00,9.0,3.7,14.28,0.0,4606.0,0.05167,6600.0,5940.0,11206.0,14.56125,0.0,4606.0
2023-05-20 20:00:00,0.0,0.0,13.24,0.0,1512.2,0.05047,3784.0000000000023,9345.600000000002,5296.200000000003,13.24,0.0,1512.2
2023-05-20 21:00:00,0.0,0.0,12.26,0.0,1403.4,0.04862,0.0,0.0,1403.4,12.26,0.0,1403.4
2023-05-20 22:00:00,0.0,0.0,11.17,0.0,1102.0,0.0449699999999999,0.0,0.0,1102.0,11.17,0.0,1102.0
2023-05-20 23:00:00,0.0,0.0,10.05,0.0,721.4,0.03519,0.0,0.0,721.4,10.05,0.0,721.4
2023-05-21 00:00:00,0.0,0.0,9.22,0.0,293.6,0.02578,0.0,0.0,293.6,9.22,0.0,293.6
2023-05-21 01:00:00,0.0,0.0,8.66,0.0,169.5,0.02191,0.0,0.0,169.5,8.66,0.0,169.5
2023-05-21 02:00:00,0.0,0.0,8.29,0.0,207.9,0.0186,0.0,0.0,207.9,8.29,0.0,207.9
2023-05-21 03:00:00,1.0,1.58,8.23,0.0,311.4,0.01928,0.0,0.0,311.4,8.26125,0.0,311.4
2023-05-21 04:00:00,91.0,8.27,7.7,0.0,546.8,0.01817,0.0,0.0,546.8,10.54375,0.0,546.8
2023-05-21 05:00:00,207.0,15.69,9.97,0.0,71.2,0.02012,0.0,0.0,71.2,16.43875,0.0,71.2
2023-05-21 06:00:00,339.0,23.49,13.32,0.1366124814971454,1622.5,0.01848,0.0,0.0,1622.5,23.91375,331.9949317669103,1290.5050682330898
2023-05-21 07:00:00,484.0,31.3,15.01,0.373333481982716,997.2,0.0140399999999999,0.0,0.0,997.2,30.134999999999998,1274.270131693374,-277.0701316933739
2023-05-21 08:00:00,603.01,38.7,16.5,0.5853467812635517,699.5,0.00218,0.0,0.0,699.5,35.3440625,2436.2308019229,-1736.7308019229
2023-05-21 09:00:00,703.01,45.09,17.67,0.758204023362207,1066.0,0.0,0.0,0.0,1066.0,39.6390625,3613.054065803212,-2547.054065803212
2023-05-21 10:00:00,767.01,49.73,18.55,0.8801252728897577,728.9,-0.0004799999999999,0.0,0.0,728.9,42.519062500000004,4519.86386308205,-3790.9638630820496
2023-05-21 11:00:00,802.01,51.8,19.02,0.9428017981752924,855.7,-0.00385,0.0,0.0,855.7,44.0828125,5028.62132316298,-4172.92132316298
2023-05-21 12:00:00,789.01,50.81,19.16,0.9419622975984574,1158.3,-0.005,0.0,0.0,1158.3,43.8165625,4948.4049500934925,-3790.1049500934923
2023-05-21 13:00:00,738.01,47.01,19.18,0.8776639817362235,1231.9,-0.00444,0.0,0.0,1231.9,42.2428125,4341.96292595682,-3110.06292595682
2023-05-21 14:00:00,651.01,41.16,19.0,0.7542886745566112,840.2,-0.0035,0.0,0.0,840.2,39.3440625,3332.699228654543,-2492.499228654543
2023-05-21 15:00:00,537.0,34.05,18.67,0.5802441993565753,1345.5,-0.00041,0.0,0.0,1345.5,35.45125,2149.6684871054044,-804.1684871054044
2023-05-21 16:00:00,406.0,26.33,18.26,0.3673913994989038,1311.6,0.00393,0.0,0.0,1311.6,30.9475,1048.409065372024,263.1909346279758
2023-05-21 17:00:00,267.0,18.48,18.05,0.1302358415380146,2019.8,0.0346,0.0,0.0,2019.8,26.39375,248.96959476929655,1770.8304052307035
2023-05-21 18:00:00,136.0,10.89,17.39,0.0,3839.9,0.04546,0.0,0.0,3839.9,21.64,0.0,3839.9
2023-05-21 19:00:00,13.0,3.89,17.08,0.0,1951.9,0.04882,6600.0,5940.0,8551.9,17.48625,0.0,1951.9
2023-05-21 20:00:00,0.0,0.0,15.94,0.0,1452.6,0.05013,3784.0000000000023,9345.600000000002,5236.600000000002,15.94,0.0,1452.6
2023-05-21 21:00:00,0.0,0.0,14.79,0.0,970.2,0.0501599999999999,0.0,0.0,970.2,14.79,0.0,970.2
2023-05-21 22:00:00,0.0,0.0,13.67,0.0,710.1,0.04754,0.0,0.0,710.1,13.67,0.0,710.1
2023-05-21 23:00:00,0.0,0.0,12.99,0.0,402.3,0.0455799999999999,0.0,0.0,402.3,12.99,0.0,402.3
2023-05-22 00:00:00,0.0,0.0,12.51,0.0,255.5,0.0441,0.0,0.0,255.5,12.51,0.0,255.5
2023-05-22 01:00:00,0.0,0.0,12.06,0.0,258.4,0.04449,0.0,0.0,258.4,12.06,0.0,258.4
2023-05-22 02:00:00,0.0,0.0,11.52,0.0,267.5,0.04413,0.0,0.0,267.5,11.52,0.0,267.5
2023-05-22 03:00:00,1.0,1.75,11.32,0.0,264.2,0.04418,0.0,0.0,264.2,11.35125,0.0,264.2
2023-05-22 04:00:00,9.0,8.44,11.52,0.0,827.2,0.04534,0.0,0.0,827.2,11.80125,0.0,827.2
2023-05-22 05:00:00,57.0,15.85,12.84,0.0,1859.3,0.04952,0.0,0.0,1859.3,14.62125,0.0,1859.3
2023-05-22 06:00:00,127.0,23.65,14.73,0.1367988488052287,1453.2,0.05635,0.0,0.0,1453.2,18.69875,121.93600244600734,1331.2639975539928
2023-05-22 07:00:00,287.0,31.46,15.9,0.3731870357228953,895.5,0.06396,0.0,0.0,895.5,24.86875,770.7488349302164,124.75116506978361
2023-05-22 08:00:00,457.0,38.86,16.62,0.5848849135814805,837.2,0.05899,0.0,0.0,837.2,30.90125,1879.0773715782007,-1041.8773715782006
2023-05-22 09:00:00,533.0,45.27,17.35,0.7574656218522064,862.5,0.05722,0.0,0.0,862.5,34.00625,2802.130796633146,-1939.630796633146
2023-05-22 10:00:00,387.0,49.92,18.29,0.8791680704695285,929.9,0.0528,0.0,0.0,929.9,30.38375,2396.9593224709292,-1467.0593224709291
2023-05-22 11:00:00,204.0,51.99,18.37,0.941698438682982,1583.5,0.04878,0.0,0.0,1583.5,24.745,1381.7558367374913,201.74416326250866
2023-05-22 12:00:00,171.0,51.01,18.85,0.9407953852351392,2133.8,0.04607,0.0,0.0,2133.8,24.19375,1154.571737328981,979.2282626710191
2023-05-22 13:00:00,102.0,47.21,18.96,0.8765204517261045,1374.9,0.04772,0.0,0.0,1374.9,22.1475,636.3718131163305,738.5281868836696
2023-05-22 14:00:00,128.0,41.34,19.35,0.7532538686551684,389.0,0.04784,0.0,0.0,389.0,23.35,689.617053501276,-300.617053501276
2023-05-22 15:00:00,139.0,34.23,19.04,0.5793960499509555,976.1,0.04918,0.0,0.0,976.1,23.38375,576.110774691613,399.98922530838706
2023-05-22 16:00:00,142.0,26.51,18.3,0.3667951186445276,1286.2,0.05114,0.0,0.0,1286.2,22.7375,371.6174767719804,914.5825232280197
2023-05-22 17:00:00,141.0,18.66,17.77,0.1299394768647666,1942.5,0.05124,0.0,0.0,1942.5,22.17625,130.42458199277743,1812.0754180072227
2023-05-22 18:00:00,33.0,11.07,16.84,0.0,3686.2,0.0530099999999999,0.0,0.0,3686.2,17.87125,0.0,3686.2
2023-05-22 19:00:00,10.0,4.08,15.66,0.0,3459.4,0.05061,0.0,0.0,3459.4,15.9725,0.0,3459.4
2023-05-22 20:00:00,0.0,0.0,14.79,0.0,1271.6,0.04906,0.0,0.0,1271.6,14.79,0.0,1271.6
2023-05-22 21:00:00,0.0,0.0,13.98,0.0,1812.0,0.0469799999999999,0.0,0.0,1812.0,13.98,0.0,1812.0
2023-05-22 22:00:00,0.0,0.0,13.12,0.0,833.1,0.04562,0.0,0.0,833.1,13.12,0.0,833.1
2023-05-22 23:00:00,0.0,0.0,12.14,0.0,832.5,0.04419,0.0,0.0,832.5,12.14,0.0,832.5
2023-05-23 00:00:00,0.0,0.0,12.04,0.0,292.7,0.04079,0.0,0.0,292.7,12.04,0.0,292.7
2023-05-23 01:00:00,0.0,0.0,11.7,0.0,285.4,0.04035,0.0,0.0,285.4,11.7,0.0,285.4
2023-05-23 02:00:00,0.0,0.0,11.63,0.0,239.0,0.03848,6600.0,5940.0,6839.0,11.63,0.0,239.0
2023-05-23 03:00:00,1.0,1.91,11.6,0.0,297.1,0.0383699999999999,3784.0000000000023,9345.600000000002,4081.100000000002,11.63125,0.0,297.1
2023-05-23 04:00:00,22.0,8.59,11.47,0.0,769.0,0.0390099999999999,0.0,0.0,769.0,12.1575,0.0,769.0
2023-05-23 05:00:00,29.0,16.0,11.52,0.0,1908.1,0.04695,0.0,0.0,1908.1,12.42625,0.0,1908.1
2023-05-23 06:00:00,88.0,23.8,11.75,0.137020111588409,1071.8,0.05226,0.0,0.0,1071.8,14.5,83.16967310891445,988.6303268910855
2023-05-23 07:00:00,113.0,31.62,12.74,0.3730789959703953,1666.1,0.0552299999999999,0.0,0.0,1666.1,16.271250000000002,292.9390742833059,1373.160925716694
2023-05-23 08:00:00,180.0,39.02,13.88,0.5844621257569449,1329.1,0.0523,0.0,0.0,1329.1,19.505000000000003,740.8138801097181,588.2861198902818
2023-05-23 09:00:00,303.0,45.44,15.03,0.7567640899802432,887.9,0.04566,0.0,0.0,887.9,24.49875,1647.6463708408032,-759.7463708408033
2023-05-23 10:00:00,277.0,50.1,15.61,0.8782427945209316,2082.7,0.03569,0.0,0.0,2082.7,24.26625,1746.4265789872786,336.2734210127212
2023-05-23 11:00:00,359.0,52.19,15.44,0.9406196664176132,1498.8,0.02412,0.0,0.0,1498.8,26.658749999999998,2415.181947265474,-916.3819472654739
2023-05-23 12:00:00,180.0,51.2,15.06,0.939643824933184,1566.7,0.01911,0.0,0.0,1566.7,20.685000000000002,1196.759541979229,369.9404580207711
2023-05-23 13:00:00,115.0,47.39,14.75,0.8753817720521534,1348.7,0.0057199999999999,0.0,0.0,1348.7,18.34375,705.5178784034072,643.1821215965929
2023-05-23 14:00:00,127.0,41.52,14.99,0.7522128604803001,589.9,0.00433,0.0,0.0,589.9,18.958750000000002,671.202186204692,-81.30218620469202
2023-05-23 15:00:00,297.0,34.4,14.74,0.5785308479949958,1127.1,0.01262,0.0,0.0,1127.1,24.021250000000002,1232.2869999721438,-105.1869999721439
2023-05-23 16:00:00,292.0,26.68,14.28,0.3661718767240168,1188.3,0.03913,0.0,0.0,1188.3,23.405,764.9281759964481,423.37182400355186
2023-05-23 17:00:00,170.0,18.83,14.11,0.1296078596196877,1950.1,0.0438,0.0,0.0,1950.1,19.4225,155.1007613244047,1794.9992386755953
2023-05-23 18:00:00,114.0,11.24,14.09,0.0,2617.3,0.04659,0.0,0.0,2617.3,17.6525,0.0,2617.3
2023-05-23 19:00:00,11.0,4.26,13.14,0.0,3545.0,0.04636,6600.0,5940.0,10145.0,13.48375,0.0,3545.0
2023-05-23 20:00:00,0.0,0.0,12.23,0.0,2197.2,0.04635,3784.0000000000023,9345.600000000002,5981.200000000003,12.23,0.0,2197.2
2023-05-23 21:00:00,0.0,0.0,11.68,0.0,1450.2,0.04598,0.0,0.0,1450.2,11.68,0.0,1450.2
2023-05-23 22:00:00,0.0,0.0,11.01,0.0,1074.3,0.04112,0.0,0.0,1074.3,11.01,0.0,1074.3
2023-05-23 23:00:00,0.0,0.0,10.65,0.0,717.5,0.04113,0.0,0.0,717.5,10.65,0.0,717.5
2023-05-24 00:00:00,0.0,0.0,10.36,0.0,389.9,0.04106,0.0,0.0,389.9,10.36,0.0,389.9
2023-05-24 01:00:00,0.0,0.0,9.95,0.0,319.2,0.04103,0.0,0.0,319.2,9.95,0.0,319.2
2023-05-24 02:00:00,0.0,0.0,9.66,0.0,233.6,0.0404099999999999,0.0,0.0,233.6,9.66,0.0,233.6
2023-05-24 03:00:00,1.0,2.07,9.18,0.0,246.0,0.04192,0.0,0.0,246.0,9.21125,0.0,246.0
2023-05-24 04:00:00,9.0,8.75,9.22,0.0,1209.4,0.04194,0.0,0.0,1209.4,9.50125,0.0,1209.4
2023-05-24 05:00:00,224.0,16.15,10.81,0.0,1455.1,0.04307,0.0,0.0,1455.1,17.810000000000002,0.0,1455.1
2023-05-24 06:00:00,354.0,23.94,13.39,0.1372756249683519,1700.7,0.05003,0.0,0.0,1700.7,24.4525,349.121857952042,1351.578142047958
2023-05-24 07:00:00,479.0,31.76,15.21,0.3730091255850569,1191.9,0.05669,0.0,0.0,1191.9,30.17875,1259.785394652682,-67.88539465268195
2023-05-24 08:00:00,603.01,39.17,16.29,0.5840786031591316,936.5,0.0494799999999999,0.0,0.0,936.5,35.1340625,2433.082744023895,-1496.582744023895
2023-05-24 09:00:00,551.0,45.6,17.05,0.7561000216027065,1378.3,0.04704,0.0,0.0,1378.3,34.26875,2888.389835490846,-1510.089835490846
2023-05-24 10:00:00,769.01,50.28,17.76,0.8773504055276872,1554.8,0.04784,0.0,0.0,1554.8,41.7915625,4531.498237210998,-2976.698237210998
2023-05-24 11:00:00,778.01,52.37,18.42,0.9395667416453196,1117.1,0.04914,0.0,0.0,1117.1,42.7328125,4889.823275679338,-3772.723275679338
2023-05-24 12:00:00,774.01,51.39,19.05,0.9385090894665442,1251.8,0.04402,0.0,0.0,1251.8,43.237812500000004,4848.6420533164855,-3596.8420533164854
2023-05-24 13:00:00,744.01,47.58,19.5,0.8742495262394911,1510.8,0.0458699999999999,0.0,0.0,1510.8,42.7503125,4350.726714695168,-2839.926714695168
2023-05-24 14:00:00,654.01,41.7,19.6,0.7511672350041354,783.7,0.0416599999999999,0.0,0.0,783.7,40.0378125,3324.386344622705,-2540.6863446227053
2023-05-24 15:00:00,524.0,34.57,19.33,0.5776500705050627,793.4,0.042,0.0,0.0,793.4,35.705,2086.038068476916,-1292.638068476916
2023-05-24 16:00:00,424.0,26.85,19.0,0.3655229407522122,912.4,0.04396,0.0,0.0,912.4,32.25,1083.508248956031,-171.10824895603093
2023-05-24 17:00:00,284.0,19.0,17.87,0.1292419590815844,2113.4,0.04382,0.0,0.0,2113.4,26.745,262.4293257036722,1850.9706742963278
2023-05-24 18:00:00,151.0,11.41,16.49,0.0,2646.6,0.04271,0.0,0.0,2646.6,21.20875,0.0,2646.6
2023-05-24 19:00:00,22.0,4.43,15.28,0.0,1695.0,0.04255,0.0,0.0,1695.0,15.9675,0.0,1695.0
2023-05-24 20:00:00,0.0,0.0,13.57,0.0,1793.7,0.04249,0.0,0.0,1793.7,13.57,0.0,1793.7
2023-05-24 21:00:00,0.0,0.0,12.16,0.0,1337.1,0.04175,0.0,0.0,1337.1,12.16,0.0,1337.1
2023-05-24 22:00:00,0.0,0.0,10.97,0.0,881.0,0.04058,0.0,0.0,881.0,10.97,0.0,881.0
2023-05-24 23:00:00,0.0,0.0,10.0,0.0,568.2,0.04004,0.0,0.0,568.2,10.0,0.0,568.2
2023-05-25 00:00:00,0.0,0.0,9.27,0.0,326.9,0.03723,0.0,0.0,326.9,9.27,0.0,326.9
2023-05-25 01:00:00,0.0,0.0,8.71,0.0,293.9,0.03506,0.0,0.0,293.9,8.71,0.0,293.9
2023-05-25 02:00:00,0.0,0.0,8.27,0.0,294.4,0.0310399999999999,6600.0,5940.0,6894.4,8.27,0.0,294.4
2023-05-25 03:00:00,1.0,2.23,7.89,0.0,227.4,0.02989,3784.0000000000023,9345.600000000002,4011.4000000000024,7.92125,0.0,227.4
2023-05-25 04:00:00,37.0,8.89,7.96,0.0,657.4,0.03023,0.0,0.0,657.4,9.11625,0.0,657.4
2023-05-25 05:00:00,157.0,16.29,8.74,0.0,1122.2,0.04131,0.0,0.0,1122.2,13.64625,0.0,1122.2
2023-05-25 06:00:00,298.0,24.08,10.0,0.137564704531307,1676.7,0.04268,0.0,0.0,1676.7,19.3125,288.4439666589083,1388.2560333410918
2023-05-25 07:00:00,445.0,31.9,11.66,0.3729771418826688,1455.8,0.0431,0.0,0.0,1455.8,25.56625,1192.3120450947997,263.48795490520024
2023-05-25 08:00:00,577.0,39.32,13.07,0.5837344827730859,1359.2,0.03868,0.0,0.0,1359.2,31.10125,2365.8827864401587,-1006.6827864401587
2023-05-25 09:00:00,704.01,45.76,14.35,0.7554739627138506,1630.3,0.03644,0.0,0.0,1630.3,36.3503125,3655.5412325169114,-2025.2412325169114
2023-05-25 10:00:00,782.01,50.45,15.56,0.8764918199599092,1696.4,0.02847,0.0,0.0,1696.4,39.9978125,4639.002073280703,-2942.6020732807033
2023-05-25 11:00:00,823.01,52.56,16.45,0.938540887531408,1145.5,0.02085,0.0,0.0,1145.5,42.169062499999995,5179.543492408173,-4034.043492408173
2023-05-25 12:00:00,760.01,51.58,16.99,0.9373926240142818,2396.9,0.00775,0.0,0.0,2396.9,40.7403125,4806.5214625772705,-2409.6214625772704
2023-05-25 13:00:00,745.01,47.76,17.22,0.8731252816696276,1209.5,0.00347,0.0,0.0,1209.5,40.5015625,4393.100177672626,-3183.600177672626
2023-05-25 14:00:00,660.01,41.87,17.14,0.7501185736714288,1338.0,0.00321,0.0,0.0,1338.0,37.7653125,3382.6036468020366,-2044.6036468020366
2023-05-25 15:00:00,548.0,34.74,16.69,0.5767552038915662,959.2,0.00636,0.0,0.0,959.2,33.815,2195.4060780515106,-1236.2060780515105
2023-05-25 16:00:00,408.0,27.01,15.95,0.3648495994840223,1156.9,0.02511,0.0,0.0,1156.9,28.7,1055.919807129289,100.98019287071111
2023-05-25 17:00:00,260.0,19.16,14.96,0.1288427771986033,2112.1,0.03507,0.0,0.0,2112.1,23.085,239.34613533529043,1872.7538646647095
2023-05-25 18:00:00,127.0,11.58,13.81,0.0,3486.8,0.03729,0.0,0.0,3486.8,17.778750000000002,0.0,3486.8
2023-05-25 19:00:00,23.0,4.6,12.16,0.0,2818.7,0.0388699999999999,0.0,0.0,2818.7,12.87875,0.0,2818.7
2023-05-25 20:00:00,0.0,0.0,10.7,0.0,1363.6,0.03799,0.0,0.0,1363.6,10.7,0.0,1363.6
2023-05-25 21:00:00,0.0,0.0,9.65,0.0,1359.3,0.03798,0.0,0.0,1359.3,9.65,0.0,1359.3
2023-05-25 22:00:00,0.0,0.0,8.9,0.0,778.2,0.03648,0.0,0.0,778.2,8.9,0.0,778.2
2023-05-25 23:00:00,0.0,0.0,8.38,0.0,610.2,0.03663,0.0,0.0,610.2,8.38,0.0,610.2
2023-05-26 00:00:00,0.0,0.0,8.08,0.0,129.2,0.0365399999999999,0.0,0.0,129.2,8.08,0.0,129.2
2023-05-26 01:00:00,0.0,0.0,7.96,0.0,269.0,0.03556,6600.0,5940.0,6869.0,7.96,0.0,269.0
2023-05-26 02:00:00,0.0,0.0,7.87,0.0,173.8,0.03589,3784.0000000000023,9345.600000000002,3957.8000000000025,7.87,0.0,173.8
2023-05-26 03:00:00,1.0,2.38,7.75,0.0,132.0,0.03595,0.0,0.0,132.0,7.78125,0.0,132.0
2023-05-26 04:00:00,69.0,9.03,7.99,0.0,1264.9,0.03712,0.0,0.0,1264.9,10.14625,0.0,1264.9
2023-05-26 05:00:00,195.0,16.42,8.89,0.0,937.5,0.0415,0.0,0.0,937.5,14.98375,0.0,937.5
2023-05-26 06:00:00,329.0,24.21,10.22,0.1378866276949851,1254.5,0.04473,0.0,0.0,1254.5,20.50125,320.74821162678927,933.7517883732107
2023-05-26 07:00:00,463.0,32.04,11.69,0.3729827176074163,1289.1,0.04355,0.0,0.0,1289.1,26.158749999999998,1237.6121434224096,51.487856577590264
2023-05-26 08:00:00,611.01,39.46,13.01,0.5834298537099041,1683.4,0.03857,0.0,0.0,1683.4,32.1040625,2493.7315790668335,-810.3315790668335
2023-05-26 09:00:00,714.01,45.91,14.08,0.7548864114573999,1336.3,0.03476,0.0,0.0,1336.3,36.3928125,3703.9226747438943,-2367.622674743894
2023-05-26 10:00:00,773.01,50.62,15.06,0.8756679097847708,1178.0,0.02052,0.0,0.0,1178.0,39.2165625,4596.532440629788,-3418.5324406297877
2023-05-26 11:00:00,786.01,52.73,15.94,0.9375432891818698,1159.9,0.01322,0.0,0.0,1159.9,40.5028125,4976.792420778598,-3816.892420778598
2023-05-26 12:00:00,774.01,51.75,16.62,0.936295844796684,1352.5,0.00099,0.0,0.0,1352.5,40.8078125,4887.925283253733,-3535.425283253733
2023-05-26 13:00:00,741.01,47.93,16.81,0.8720105879025637,750.6,0.0,0.0,0.0,750.6,39.966562499999995,4373.891113268491,-3623.291113268491
2023-05-26 14:00:00,649.01,42.03,16.94,0.7490684525204341,1315.1,0.00064,0.0,0.0,1315.1,37.221562500000005,3329.184408209135,-2014.0844082091353
2023-05-26 15:00:00,536.0,34.9,17.06,0.5758477420051017,1008.2,0.0142899999999999,0.0,0.0,1008.2,33.81,2143.997344952548,-1135.7973449525477
2023-05-26 16:00:00,409.0,27.17,16.87,0.364153161517427,1408.4,0.03213,0.0,0.0,1408.4,29.65125,1052.4070051666897,355.9929948333104
2023-05-26 17:00:00,274.0,19.32,16.35,0.1284113468758108,1978.8,0.0368999999999999,0.0,0.0,1978.8,24.9125,253.24123964980873,1725.5587603501913
2023-05-26 18:00:00,144.0,11.74,15.46,0.0,2819.4,0.04028,0.0,0.0,2819.4,19.96,0.0,2819.4
2023-05-26 19:00:00,27.0,4.77,14.04,0.0,1504.6,0.04158,0.0,0.0,1504.6,14.88375,0.0,1504.6
2023-05-26 20:00:00,0.0,0.0,12.45,0.0,1710.7,0.0421,0.0,0.0,1710.7,12.45,0.0,1710.7
2023-05-26 21:00:00,0.0,0.0,11.15,0.0,919.2,0.04214,0.0,0.0,919.2,11.15,0.0,919.2
2023-05-26 22:00:00,0.0,0.0,10.22,0.0,756.0,0.04058,0.0,0.0,756.0,10.22,0.0,756.0
2023-05-26 23:00:00,0.0,0.0,9.45,0.0,356.0,0.04102,0.0,0.0,356.0,9.45,0.0,356.0
2023-05-27 00:00:00,0.0,0.0,8.77,0.0,210.8,0.04104,0.0,0.0,210.8,8.77,0.0,210.8
2023-05-27 01:00:00,0.0,0.0,8.07,0.0,294.5,0.04002,0.0,0.0,294.5,8.07,0.0,294.5
2023-05-27 02:00:00,0.0,0.0,7.48,0.0,402.0,0.04013,6600.0,5940.0,7002.0,7.48,0.0,402.0
2023-05-27 03:00:00,2.0,2.52,7.0,0.0,286.3,0.03917,3784.0000000000023,9345.600000000002,4070.3000000000025,7.0625,0.0,286.3
2023-05-27 04:00:00,77.0,9.17,7.13,0.0,652.4,0.0390099999999999,0.0,0.0,652.4,9.536249999999999,0.0,652.4
2023-05-27 05:00:00,195.0,16.55,8.27,0.0,1195.5,0.04193,0.0,0.0,1195.5,14.36375,0.0,1195.5
2023-05-27 06:00:00,338.0,24.34,9.95,0.1382406350685675,1779.2,0.0446499999999999,0.0,0.0,1779.2,20.5125,330.38362725228944,1448.8163727477106
2023-05-27 07:00:00,479.0,32.16,11.28,0.3730254819123538,961.2,0.04226,0.0,0.0,961.2,26.24875,1280.0642630606394,-318.86426306063936
2023-05-27 08:00:00,607.01,39.6,12.82,0.5831647577392749,1526.3,0.03683,0.0,0.0,1526.3,31.7890625,2479.49196827441,-953.1919682744099
2023-05-27 09:00:00,701.01,46.05,14.17,0.7543378181732994,1834.9,0.01602,0.0,0.0,1834.9,36.0765625,3638.65882931568,-1803.75882931568
2023-05-27 10:00:00,759.01,50.77,15.13,0.8748795020227056,1062.3,0.00149,0.0,0.0,1062.3,38.8490625,4516.249234153308,-3453.9492341533078
2023-05-27 11:00:00,799.01,52.9,15.64,0.9365750927377076,1628.2,0.0,0.0,0.0,1628.2,40.6090625,5051.590322511366,-3423.3903225113663
2023-05-27 12:00:00,782.01,51.92,15.56,0.9352201377678628,2014.6,-0.00231,0.0,0.0,2014.6,39.9978125,4949.833026710304,-2935.233026710304
2023-05-27 13:00:00,732.01,48.1,15.22,0.8709069750551968,2117.6,-0.00195,0.0,0.0,2117.6,38.0953125,4349.656131520537,-2232.0561315205373
2023-05-27 14:00:00,417.0,42.2,14.83,0.748018440356051,1224.5,0.00077,0.0,0.0,1224.5,27.86125,2220.1468056048625,-995.6468056048625
2023-05-27 15:00:00,473.0,35.05,14.77,0.5749291842272668,929.8,0.00907,0.0,0.0,929.8,29.55125,1922.3338252077908,-992.5338252077909
2023-05-27 16:00:00,310.0,27.32,13.67,0.3634349534304998,1325.7,0.03408,0.0,0.0,1325.7,23.3575,805.8573186753819,519.8426813246182
2023-05-27 17:00:00,198.0,19.48,12.16,0.1279487302838089,1726.5,0.04065,0.0,0.0,1726.5,18.3475,177.54994717235593,1548.950052827644
2023-05-27 18:00:00,28.0,11.9,11.36,0.0,2354.1,0.04255,0.0,0.0,2354.1,12.235,0.0,2354.1
2023-05-27 19:00:00,4.0,4.93,10.89,0.0,2899.0,0.0419799999999999,0.0,0.0,2899.0,11.015,0.0,2899.0
2023-05-27 20:00:00,0.0,0.0,10.67,0.0,2119.5,0.04097,0.0,0.0,2119.5,10.67,0.0,2119.5
2023-05-27 21:00:00,0.0,0.0,10.69,0.0,1062.1,0.03979,0.0,0.0,1062.1,10.69,0.0,1062.1
2023-05-27 22:00:00,0.0,0.0,10.6,0.0,872.9,0.0389799999999999,0.0,0.0,872.9,10.6,0.0,872.9
2023-05-27 23:00:00,0.0,0.0,10.16,0.0,363.8,0.03707,0.0,0.0,363.8,10.16,0.0,363.8
2023-05-28 00:00:00,0.0,0.0,9.84,0.0,258.8,0.03614,0.0,0.0,258.8,9.84,0.0,258.8
2023-05-28 01:00:00,0.0,0.0,9.48,0.0,258.7,0.03534,0.0,0.0,258.7,9.48,0.0,258.7
2023-05-28 02:00:00,0.0,0.0,9.09,0.0,338.7,0.03546,6600.0,5940.0,6938.7,9.09,0.0,338.7
2023-05-28 03:00:00,2.0,2.65,8.39,0.0,324.5,0.03502,3784.0000000000023,9345.600000000002,4108.500000000002,8.4525,0.0,324.5
2023-05-28 04:00:00,114.0,9.29,8.19,0.0,748.1,0.0357,0.0,0.0,748.1,11.7525,0.0,748.1
2023-05-28 05:00:00,241.0,16.67,8.6,0.0,1384.7,0.03642,0.0,0.0,1384.7,16.13125,0.0,1384.7
2023-05-28 06:00:00,374.0,24.46,9.55,0.1386259318024327,1814.0,0.03387,0.0,0.0,1814.0,21.2375,367.673865924769,1446.326134075231
2023-05-28 07:00:00,514.0,32.29,10.85,0.3731050213443738,1600.1,0.02309,0.0,0.0,1600.1,26.9125,1370.2240419593752,229.8759580406247
2023-05-28 08:00:00,638.01,39.72,12.2,0.5829391898409985,811.0,0.00108,0.0,0.0,811.0,32.137812499999995,2601.3759993431368,-1790.3759993431368
2023-05-28 09:00:00,736.01,46.19,13.46,0.7538285854766221,1221.9,-0.00308,0.0,0.0,1221.9,36.4603125,3811.618716294476,-2589.718716294476
2023-05-28 10:00:00,805.01,50.92,14.58,0.8741273783467554,1269.0,-0.00924,0.0,0.0,1269.0,39.7365625,4767.853738622648,-3498.853738622648
2023-05-28 11:00:00,833.01,53.06,15.64,0.935637404520454,1285.6,-0.00922,0.0,0.0,1285.6,41.6715625,5237.426617622677,-3951.8266176226775
2023-05-28 12:00:00,825.01,52.09,16.52,0.9341668573641042,2292.9,-0.0091,0.0,0.0,2292.9,42.3015625,5164.9916386128025,-2872.0916386128024
2023-05-28 13:00:00,772.01,48.26,17.13,0.8698159522362178,1737.4,-0.00917,0.0,0.0,1737.4,41.2553125,4520.479780128728,-2783.0797801287276
